Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time.1,Moving Time,Distance.1,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate.1,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort.1,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute.1,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Recovery,With Pet,Competition,Long Run,For a Cause,With Kid,Downhill Distance,Media
22682058,"Sep 21, 2012, 1:03:37 PM","21/09/2012 Trail, Espoo, Helsinki, Finland, Finland",Run,,4781,11.37,165.0,109.0,False,,Saucony Kinvara TR,activities/25813338.tcx.gz,82.0,,4781.0,4701.0,11373.0,6.2,,429.5,430.3,22.0,107.7,2990.9,0.0,,,,,165.0,137.0,,,1406.0,,,109.0,,,,,,,,,,,,,0.0,,,13952.6,,,,,,,,,,,,,,,,56557.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83858801,"Sep 21, 2013, 8:44:38 AM","21/09/2013 Korpinkierros+, Espoo, Finland",Run,,3649,8.87,167.0,129.0,False,,ASICS Gel nimbus 12,activities/91229004.gpx.gz,81.0,,3649.0,3478.0,8877.0,7.5,,301.1,305.4,54.0,111.7,47.2,0.0,,,,,167.0,147.0,,,1073.0,,17.0,129.0,,,,,,,,,,,,,0.0,,,10784.6,,,,,,,,,,,,,,,,16719.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197366946,"Sep 21, 2014, 8:10:12 AM","21/09/2014 Espoo, Helsinki, Finland, Finland",Run,,3433,10.83,163.0,114.0,False,,Salomon S-LAB Sense 3 Ultra (2014),activities/219213519.tcx.gz,81.0,,3433.0,3394.0,10833.5,4.7,,98.0,96.0,22.0,52.0,28.8,0.0,,,,,163.0,148.0,,,1098.0,,,114.0,,,,,,,,,,,,,0.0,,,11029.8,,,,,,,,,,,,,,,,455052.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1194619014,"Sep 21, 2017, 12:53:12 PM",Afternoon Run,Run,,7834,22.02,158.0,74.0,False,,Saucony TypeA6 (2017),activities/1300401176.fit.gz,81.0,,7834.0,7733.0,22027.4,4.7,,150.0,,-7.4,29.2,44.4,0.0,,,128.0,81.0,158.0,139.0,,,2223.0,,20.0,74.0,,,,,,,,,,,,,0.0,,,22332.9,,,,,,,,,,,,,,,,2090324.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/0BDA340F-F227-40A1-BC10-07349C9C78A7.jpg
1856714246,"Sep 21, 2018, 4:34:57 PM",Evening Ride,Ride,,2639,9.89,176.0,36.0,False,,Cannondale Flash Carbon 29'er 3,activities/1989534678.fit.gz,81.0,11.5,2639.0,2318.0,9892.6,8.7,,88.0,86.0,13.2,34.2,23.5,0.0,,,96.0,70.0,176.0,134.0,,147.0,445.0,,24.0,36.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,142500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726747366,"Sep 21, 2019, 6:44:38 AM",Morning Ride,Ride,,5995,30.05,145.0,29.0,False,,Cannondale Flash Carbon 29'er 3,activities/2890441685.fit.gz,81.0,11.5,5995.0,5529.0,30056.8,13.0,,376.0,316.0,20.1,102.1,29.2,0.2,,,135.0,80.0,145.0,120.0,,206.0,1272.0,,16.0,29.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,142500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727006027,"Sep 21, 2019, 9:02:24 AM",Lunch Ride,Ride,,3168,5.02,138.0,4.0,False,,Cannondale Flash Carbon 29'er 3,activities/2890706979.fit.gz,81.0,11.5,3168.0,1212.0,5019.2,11.4,,77.0,85.0,46.3,120.1,25.0,-0.1,,,98.0,75.0,138.0,91.0,,173.0,234.0,,15.0,4.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,142500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6461952668,"Sep 21, 2021, 10:56:50 PM",30:09 row,Rowing,,1810,"6,055",131.0,7.0,False,,,activities/6870546707.fit.gz,,,1810.0,1810.0,6055.0,3.96,3.345,0.0,,,,0.0,0.0,,,35.0,32.0,,117.0,,104.0,329.0,,,7.0,,,,,,,,,104.0,1809.0,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.345,0.0,,,,,,,,,,,,,,,,,,,media/2fbc5555-0c05-44c6-8a31-934b91350730.jpg|media/59929251.jpg
5998584707,"Sep 21, 2021, 10:57:05 PM",Evening Activity,Rowing,,1811,"6,048",131.0,7.0,False,,,activities/6375835873.fit.gz,,,1811.0,1811.0,6048.0,4.4,3.34,0.0,,,,0.0,0.0,,,35.0,32.0,,118.0,,105.0,312.0,,26.0,7.0,189922.0,,,,,,,,105.0,1812.0,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.34,,,,,,,,,,,,,,,,,,,,
5998000485,"Sep 21, 2021, 7:57:41 PM",Afternoon Walk ⛅,Walk,"Mostly Cloudy, 25°C, Feels like 25°C, Humidity 65%, Wind 6m/s from SSW",2911,4.00,130.0,8.0,False,,HOKA Carbon X (2020),activities/6375223604.fit.gz,,,2911.0,2644.0,3999.7,3.1,1.513,32.0,21.0,124.4,142.4,48.3,0.3,,,78.0,56.0,,109.0,,,309.0,,28.0,8.0,,,,,,,,,,,,,0.0,,1.0,,1632250752.0,2.0,24.5,24.7,17.7,0.66,1018.1,6.8,11.1,199.0,0.0,1632222464.0,1632266368.0,0.53,,5441383.0,0.07,5.0,0.71,16093.0,4.0,281.2,,,,0.0,1.374,,,,,,,,,,,,,,,,,,,,
7841986911,"Sep 21, 2022, 3:59:32 AM",Morning Run,Run,,322,0.67,137.0,1.0,False,,HOKA Carbon X (2020),activities/8379177302.fit.gz,,,322.0,306.0,677.6,3.438,2.214,11.0,2.0,2055.4,2068.4,13.6,1.2,,,114.0,73.0,,117.0,,,54.0,,,1.0,,,,,,,,,,,,,0.0,,1.0,722.1,,,,,,,,,,,,,,,,5441383.0,,,,,,,,,,0.0,2.104,27.5,,,,,,,,,,,,,,,,,,,
7841987442,"Sep 21, 2022, 4:14:30 AM",Kenya Rift Valley Lodge,Run,Elevation 7000ft,2186,5.00,145.0,12.0,False,,Saucony Type A8 (2019),activities/8379177876.fit.gz,,,2186.0,2161.0,5003.4,4.12,2.315,75.0,81.0,2019.0,2080.8,14.4,-0.1,,,94.0,73.0,,125.0,,,391.0,,,12.0,,,,,,,,,,,0.0,,0.0,,1.0,5218.9,,,,,,,,,,,,,,,,4226370.0,,,,,,,,,,0.0,2.289,1681.0,,,,,,,,,,,,,,,,,,,media/2D798F87-4C39-43F1-B419-5ECCBD5744E1.jpg|media/C2694294-7DA1-463C-A5C4-486B03729853.jpg|media/DBA9AB24-3401-4BF8-8151-2B5BE52B6AC5.jpg|media/CF9F11DE-64DF-486C-BF07-1DE85E8CBC0E.jpg|media/D0B3189B-244D-4E6F-8A00-55D61D93C367.jpg
9893882838,"Sep 21, 2023, 3:52:15 PM",Evening Walk 🌙,Walk,"Wind 4ms S


Propelled by Windfield.app ↗",4071,6.46,149.0,13.0,False,,HOKA Carbon X (2020),activities/10604277525.fit.gz,,,4071.0,4011.0,6466.4,3.792,1.612,75.0,77.0,5.0,31.2,16.8,-0.1,,,122.0,58.0,,116.0,,,496.0,,,13.0,,,,,,,,,,,0.0,,0.0,,1.0,,1695308416.0,1.0,19.8,20.0,14.9,0.74,1011.3,4.3,8.8,192.0,0.0,1695268864.0,1695313536.0,0.125,,5441383.0,0.0,1.0,0.21,31643.0,0.0,,,,,0.0,1.588,2347.3,,,,7406.0,,,,,,,,,,,,,,,
12463699852,"Sep 21, 2024, 6:00:40 AM",Morning Weight Training,Weight Training,,3010,0,120.0,5.0,False,,,activities/13288559537.fit.gz,,,3010.0,3010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,120.0,88.0,,,240.0,,,5.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,534.0,,,,,,,,
12464877315,"Sep 21, 2024, 8:38:26 AM",Lunch Trail Run ☀,Run,"Wind 6ms NW


Propelled by Windfield.app ↗",3779,6.12,154.0,31.0,False,,Salomon Slab Pulsar 2 Pulsar 2 (2024),activities/13289815601.fit.gz,,,3779.0,3616.0,6123.5,4.092,1.693,510.0,506.0,24.0,93.4,49.9,0.0,,,105.0,65.0,154.0,134.0,,237.0,686.0,,23.0,31.0,865603.0,,,,,,,,254.0,3780.0,0.0,,0.0,,1.0,9395.3,1726905600.0,1.0,13.6,12.6,9.0,0.74,1023.3,3.8,8.5,308.0,0.0,1726891392.0,1726935808.0,0.625,,19415992.0,0.0,1.0,0.26,33921.0,2.0,,,,,0.0,1.62,6080.9,,,,7782.0,,,113.0,104.0,2.598,,,,,,,,,,media/949770D9-3928-4DCC-B73B-29B88CC53F79.jpg|media/1B32E4A9-9D6A-4996-93F3-DA19F356D3AA.jpg|media/5A0DD711-1E97-4DD7-B021-8C32862C8859.jpg
15891234785,"Sep 21, 2025, 11:41:22 AM",Afternoon Walk,Walk,,3612,4.25,110.0,6.0,False,,HOKA Carbon X (2020),activities/16970646384.fit.gz,,,3612.0,3028.0,4253.0,2.76,1.405,37.0,55.0,2.0,30.8,40.0,-0.4,,,63.0,53.0,110.0,91.0,,,326.0,,,6.0,,,,,,,,,,,,,0.0,,1.0,,1758452400.0,1.0,19.6,18.0,15.7,0.78,1003.2,5.7,11.6,221.0,0.0,1758427382.0,1758471825.0,0.875,,5441383.0,0.85,5.0,0.36,37283.0,2.0,,,,,,1.177,2557.8,,,,5246.0,0.0,,,,,,,,,,,,,,
15891234752,"Sep 21, 2025, 4:37:20 PM",Evening Weight Training,Weight Training,,2292,0,114.0,3.0,False,,,activities/16970646503.fit.gz,,,2292.0,2292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,114.0,79.0,,,149.0,,,3.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,318.0,,,,,,,,
15885261326,"Sep 21, 2025, 7:43:05 AM",Morning Run,Run,,5979,15.05,151.0,32.0,False,,New Balance Rebel v4 [2025],activities/16964524940.fit.gz,,,5979.0,5625.0,15052.2,4.2,2.676,165.0,174.0,6.2,57.8,26.3,-0.1,,,93.0,78.0,151.0,136.0,,337.0,1177.0,,,32.0,1872826.0,,,,,,,,335.0,5869.0,,,0.0,,1.0,15638.3,1758438000.0,3.0,16.7,15.0,15.6,0.93,1003.6,4.1,10.2,230.0,0.2,1758427419.0,1758471864.0,0.875,,21346283.0,0.82,5.0,0.69,21869.0,1.0,,,,,,2.518,0.0,,,,14302.0,0.0,,305.0,137.0,2.78,,,0.0,,,,,,,media/ED87615C-E48F-44FD-BF34-20F0CC2398A2.jpg
2730716353,"Sep 22, 2019, 11:54:33 AM",Afternoon Ride,Ride,,4018,21.91,143.0,16.0,False,,Cannondale Flash Carbon 29'er 3,activities/2894580082.fit.gz,81.0,11.5,4018.0,3659.0,21911.7,14.4,,301.0,356.0,23.9,96.4,21.9,-0.3,,,104.0,78.0,143.0,113.0,,216.0,880.0,,18.0,16.0,,,,,,4.0,,,,,0.0,40.0,0.0,,,,,,,,,,,,,,,,,,142500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/289602DD-4C73-426A-B482-677965225C1D.jpg
2731350497,"Sep 22, 2019, 2:23:14 PM",Afternoon Ride,Ride,,5627,8.44,136.0,5.0,False,,Cannondale Flash Carbon 29'er 3,activities/2895236276.fit.gz,81.0,11.5,5627.0,1511.0,8446.1,9.4,,60.0,60.0,36.7,59.9,26.9,0.0,,,94.0,75.0,136.0,107.0,,196.0,329.0,,22.0,5.0,,,,,,3.0,,,,,0.0,12.0,0.0,,,,,,,,,,,,,,,,,,142500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/7AEA1D44-79AD-4A53-BD99-22F118097F94.jpg
2731278307,"Sep 22, 2019, 2:40:20 PM","Fitbod - Back, Biceps, Triceps, Shoulders, Chest, Lower Back",Weight Training,"348.0 Calories, 11 Exercises, 6 744 kg lifted",3523,0,,,False,,,activities/2895162681.tcx.gz,81.0,,3523.0,3523.0,,0.0,,,,,,0.0,0.0,,,,,,,,,348.0,,,,,,,,,5.0,,,,,0.0,63.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/CBA89CE2-7F6D-4EBF-88AA-03BD13633A1D.jpg
4097583474,"Sep 22, 2020, 4:28:21 PM",Watopia Whole Lotta Lava,Virtual Ride,,1834,16.15,145.0,17.0,False,,Tacx Neo Bike,activities/4384734372.fit.gz,,11.5,1834.0,1834.0,16156.0,16.1,8.809,178.0,0.0,2.2,131.8,11.3,0.0,,,98.0,86.0,,128.0,,213.0,373.0,,,17.0,,,,,,,,,216.0,1835.0,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,7750451.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/d1b8885d-447d-4b8f-85cf-b5fc6f24f94f.jpg
7847341100,"Sep 22, 2022, 3:22:01 AM",Morning Run,Run,,2470,5.04,140.0,10.0,False,,Saucony Type A8 (2019),activities/8385162199.fit.gz,,,2470.0,2242.0,5048.7,3.348,2.252,102.0,91.0,2019.6,2079.0,18.0,0.1,,,116.0,73.0,,123.0,,,395.0,,,10.0,,,,,,,,,,,0.0,,0.0,,1.0,5355.0,,,,,,,,,,,,,,,,4226370.0,,,,,,,,,,0.0,2.044,1238.4,,,,,,,,,,,,,,,,,,,media/CC0A4510-1ACD-41EF-A0F8-8E19C113AE47.jpg|media/0AE789B9-9DAA-4E84-9399-0BBED128ECF4.jpg|media/B4787EF1-2B1E-4A96-831A-F315C6745624.jpg|media/36F7F0DE-3EEF-4DBB-B77A-0CBFB0DFFE18.mp4
12473010328,"Sep 22, 2024, 8:02:29 AM",Lunch Weight Training,Weight Training,,2032,0,116.0,4.0,False,,,activities/13298555298.fit.gz,,,2032.0,2032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,116.0,91.0,,,181.0,,,4.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,498.0,,,,,,,,
15900833816,"Sep 22, 2025, 4:35:48 PM",Evening Weight Training,Weight Training,,3074,0,122.0,4.0,False,,,activities/16980536679.fit.gz,,,3074.0,3074.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,122.0,77.0,,,180.0,,,4.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,270.0,,,,,,,,
6911266,"Sep 23, 2011, 12:58:06 PM","09/23/2011 Espoo, Finland, Uusimaa, Finland",Run,,3580,10.97,162.0,113.0,,,,activities/8116537.tcx.gz,82.0,,3580.0,3580.0,10969.9,6.632,,153.5,153.8,10.0,57.7,82.4,0.0,,,,,162.0,149.0,,,1204.0,,,113.0,,,,,,,,,,,,,0.0,,,11950.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22874904,"Sep 23, 2012, 8:00:21 AM","23/09/2012 Espoo, Helsinki, Finland, Finland",Run,,6370,20.84,165.0,434.0,,,ASICS GEL DS Racer 8,activities/26030524.tcx.gz,82.0,,6370.0,6370.0,20846.0,9.5,,208.9,203.6,0.0,32.2,466.7,0.0,,,,,165.0,159.0,,,2271.0,,,434.0,,,,,,,,,,,,,0.0,,,22539.6,,,,,,,,,,,,,,,,16728.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84384399,"Sep 23, 2013, 3:14:51 PM","23/09/2013 Karakallio, Espoo, Finland",Run,,3551,11.07,171.0,199.0,False,,ASICS Gel nimbus 12,activities/91787473.gpx.gz,81.0,,3551.0,3399.0,11074.3,4.4,,139.3,139.5,10.4,56.1,36.8,0.0,,,,,171.0,157.0,,,1185.0,,16.0,199.0,,,,,,,,,,,,,0.0,,,11908.2,,,,,,,,,,,,,,,,16719.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398562365,"Sep 23, 2015, 2:50:50 PM",Afternoon Run,Run,,4046,13.07,168.0,151.0,False,,Saucony Type A6 (2015),activities/447695552.fit.gz,81.0,,4046.0,3965.0,13078.9,5.6,,89.0,89.4,14.8,38.8,19.3,0.0,,,127.0,81.0,168.0,150.0,,,1311.0,,18.0,151.0,,,,,,,,,,,,,0.0,,,13168.9,,,,,,,,,,,,,,,,994793.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1197887942,"Sep 23, 2017, 3:23:20 PM",Iltakuvia ,Ride,,4201,3.89,139.0,4.0,False,,Cannondale Flash Carbon 29'er 3,activities/1303724901.fit.gz,81.0,11.5,4201.0,1291.0,3889.5,8.5,,81.0,,53.6,109.8,40.0,-0.2,,,121.0,71.0,139.0,112.0,,131.0,188.0,,21.0,4.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,142500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/5A1612CB-DBEC-40BA-A59E-6607F6727551.jpg|media/78CE8A3A-4261-4F89-B53B-DDCDEFCAC5DA.jpg|media/0068F6FE-8491-4295-AFD8-3477A816C67A.jpg
1197154281,"Sep 23, 2017, 8:19:14 AM",Lunch Ride,Ride,,5758,23.18,152.0,28.0,False,,Cannondale Flash Carbon 29'er 3,activities/1302977030.fit.gz,81.0,11.5,5758.0,5090.0,23181.1,13.2,,405.0,,5.4,105.2,41.9,0.2,,,183.0,81.0,152.0,124.0,,193.0,1095.0,,21.0,28.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,142500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/362E0E6C-7BD0-41A9-AAD5-44155EE67BFC.jpg|media/6FF8958A-71DD-4A17-A72A-1FEE0D114763.jpg|media/2E13F625-008B-45C6-9BC7-CF312E665598.jpg
1860652356,"Sep 23, 2018, 11:25:51 AM",Afternoon Ride,Ride,,7422,31.24,148.0,35.0,False,,Cannondale Flash Carbon 29'er 3,activities/1993673762.fit.gz,81.0,11.5,7422.0,6507.0,31239.9,14.0,,417.0,425.0,-3.0,84.0,49.6,0.0,,,107.0,78.0,148.0,119.0,,173.0,911.0,,20.0,35.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,142500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/7AF35320-91BE-4BBB-9456-187230CADCFC.jpg
2733961261,"Sep 23, 2019, 3:54:24 PM",Evening Ride,Ride,,5987,8.80,133.0,5.0,False,,Cannondale Flash Carbon 29'er 3,activities/2897959806.fit.gz,81.0,11.5,5987.0,1694.0,8802.4,9.3,,76.0,75.0,36.7,59.9,32.8,0.0,,,95.0,74.0,133.0,103.0,,175.0,330.0,,20.0,5.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,142500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733853703,"Sep 23, 2019, 4:12:05 PM","Fitbod - Biceps, Chest, Shoulders, Calves, Triceps, Abs",Weight Training,"300.0 Calories, 10 Exercises, 5 011 kg lifted",3025,0,,,False,,,activities/2897851620.tcx.gz,81.0,,3025.0,3025.0,,0.0,,,,,,0.0,0.0,,,,,,,,,300.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/F929D868-5C51-442E-B087-F4DFB0F0DFDE.jpg
4100424485,"Sep 23, 2020, 7:24:05 AM",Morning Run ☀️,Run,"Clear, 14°C, Feels like 14°C, Humidity 91%, Wind 5m/s from SSW",2931,8.63,156.0,61.0,False,,HOKA Carbon X (2020),activities/4387713792.fit.gz,,,2931.0,2872.0,8631.6,4.1,3.005,72.0,89.0,33.0,65.4,19.1,-0.2,,,88.0,80.0,,143.0,,,627.0,,19.0,61.0,,,,,,,,,,,,,0.0,,1.0,8816.5,1600844416.0,1.0,13.7,13.7,12.5,0.92,1007.1,5.3,9.5,202.0,0.0,1600834176.0,1600877952.0,0.24,,5441383.0,0.02,5.0,0.21,16093.0,1.0,262.7,,,,,,,,,,,,,,,,,,,,,,,,,
6008600696,"Sep 23, 2021, 8:10:49 PM",Afternoon Run ⛅,Run,"Mostly Cloudy, 16°C, Feels like 16°C, Humidity 65%, Wind 6m/s from SSW",4584,12.15,154.0,43.0,False,,Nike Zoom Fly 3 (2020),activities/6386321276.fit.gz,,,4584.0,4547.0,12158.6,3.6,2.674,69.0,74.0,109.6,140.4,33.3,-0.1,,,85.0,76.0,,133.0,,236.0,894.0,,19.0,43.0,,,,,,,,,235.0,4587.0,0.0,,0.0,,1.0,12437.9,1632427264.0,2.0,16.5,16.5,10.0,0.66,1009.0,6.8,10.0,214.0,0.0,1632395392.0,1632438912.0,0.6,,5536139.0,0.0,,0.82,16093.0,2.0,302.0,,,,0.0,2.652,,,,,,,,,,,,,,,,,,,,
7852729933,"Sep 23, 2022, 5:42:12 AM",Morning Run,Run,,1371,3.39,145.0,13.0,False,,Saucony Type A8 (2019),activities/8391206301.fit.gz,,,1371.0,1368.0,3392.8,3.366,2.48,70.0,65.0,2014.0,2078.2,16.3,0.1,,,95.0,74.0,,132.0,,,273.0,,,13.0,,,,,,,,,,,0.0,,0.0,,1.0,3603.2,,,,,,,,,,,,,,,,4226370.0,,,,,,,,,,0.0,2.475,934.2,,,,,,,,,,,,,,,,,,,
12493377357,"Sep 23, 2024, 8:11:36 PM",Night Walk ☀,Walk,"Wind 3ms E


Propelled by Windfield.app ↗",727,0.86,96.0,1.0,False,,HOKA Carbon X (2020),activities/13320291533.fit.gz,,,727.0,705.0,866.5,5.272,1.229,4.0,7.0,0.6,6.0,38.3,-0.2,,,61.0,52.0,96.0,82.0,,,69.0,,,1.0,,,,,,,,,,,0.0,,0.0,,1.0,,1727121664.0,3.0,15.5,13.6,12.8,0.84,1003.0,3.6,8.1,206.0,0.1,1727070464.0,1727114112.0,0.625,,5441383.0,0.94,5.0,0.96,25356.0,0.0,,,,,0.0,1.192,174.9,,,,1154.0,,,,,,,,,,,,,,,
15912658751,"Sep 23, 2025, 1:53:34 PM",Afternoon Run,Run,,3811,10.00,149.0,20.0,False,,New Balance Rebel v4 [2025],activities/16992619018.fit.gz,,,3811.0,3672.0,10004.4,9.24,2.725,65.0,60.0,4.0,20.0,43.5,0.0,,,108.0,77.0,149.0,135.0,,345.0,802.0,,,20.0,1271676.0,,,,,,,,346.0,3812.0,,,0.0,,1.0,10310.2,1758632400.0,3.0,16.8,13.7,7.9,0.56,1027.7,4.4,9.6,25.0,0.0,1758606506.0,1758650165.0,0.125,,21346283.0,0.29,5.0,0.76,33026.5,3.0,,,,,,2.625,0.0,,,,9398.0,0.0,,210.0,141.0,2.808,,,0.0,,,,,,,media/0D720390-C565-462E-AF07-3B1281BC8F62.jpg|media/8CB597BA-EEB9-499D-83C5-02F839D37E95.jpg|media/8CF98DE1-3AA1-4634-93CE-73537DBF6EB1.jpg
198933938,"Sep 24, 2014, 4:24:17 PM","24/09/2014 Espoo, Helsinki, Finland, Finland",Run,,3393,10.08,171.0,92.0,False,,Salomon S-LAB Sense 3 Ultra (2014),activities/221054545.gpx.gz,81.0,,3393.0,3338.0,10088.6,5.3,,170.8,171.8,3.3,55.4,48.5,0.0,,,,,171.0,142.0,,,1104.0,,13.0,92.0,,,,,,,,,,,,,0.0,,,11097.3,,,,,,,,,,,,,,,,455052.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
723193881,"Sep 24, 2016, 1:22:40 PM",Afternoon Run,Run,,1407,4.01,151.0,15.0,False,,Saucony Type A6 (2015),activities/796981004.fit.gz,81.0,,1407.0,1403.0,4018.3,3.8,,34.0,34.0,-7.2,21.0,35.2,0.0,,,96.0,79.0,151.0,140.0,,,408.0,,31.0,15.0,,,,,,,,,,,,,0.0,,,4104.4,,,,,,,,,,,,,,,,994793.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/D05F67A3-37EC-45BC-82AF-5C54994F871C.jpg|media/03F64B5F-77E8-40AB-8DD6-9725842C763A.jpg
1199834350,"Sep 24, 2017, 2:08:42 PM",Afternoon Ride,Ride,,8509,23.63,149.0,22.0,False,,Cannondale Flash Carbon 29'er 3,activities/1305707709.fit.gz,81.0,11.5,8509.0,5022.0,23632.9,15.9,,330.0,,15.2,97.6,44.0,-0.2,,,218.0,77.0,149.0,119.0,,169.0,947.0,,20.0,22.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,142500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/FEF55847-C175-4CC5-B706-F587357335A5.jpg|media/5F37F8B4-5A40-4B9B-BBD0-4699565B0BE9.jpg|media/7A236322-9136-48E3-AF67-F76698CE530F.jpg|media/6EC76AB2-0E6A-4202-AE93-CD9874FDFFFF.jpg|media/BB4BA098-E325-44D8-8827-AF4F98DA127D.jpg|media/2418F2AA-28C8-447E-9FE6-32C8C669CF0E.jpg
1862120614,"Sep 24, 2018, 5:11:18 AM",6x1 km,Run,"Alkuun ja loppuun kilometrin lämmittelyt. Strava ei näytä splittejä oikein, Garmin kyllä. A lot of fun.. ",2789,8.87,170.0,73.0,False,,Saucony TypeA6 (2017),activities/1995187976.fit.gz,81.0,,2789.0,2696.0,8878.4,4.3,,7.0,13.0,18.4,26.2,25.2,0.0,,,90.0,82.0,170.0,151.0,,,656.0,,13.0,73.0,,,,,,,,,,,,,0.0,,,9400.3,,,,,,,,,,,,,,,,2090324.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/D7CC1520-7ECC-4BE4-B9B2-42972853AB8B.jpg|media/84E68E34-EB41-4A6C-8FE4-AEEAB7B7F71A.jpg
2736177773,"Sep 24, 2019, 2:12:17 PM",Afternoon Run,Run,,3205,9.00,148.0,42.0,False,,Adidas adiZero adios (2017),activities/2900247984.fit.gz,81.0,,3205.0,3093.0,9003.9,3.5,,50.0,46.0,17.8,29.9,44.4,0.0,,,102.0,81.0,148.0,136.0,,,653.0,,16.0,42.0,,,,,,5.0,,,,,0.0,55.0,0.0,,,9192.4,,,,,,,,,,,,,,,,2414976.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/7A589635-61CA-470D-8024-418DD788F938.jpg|media/46CACD07-0E86-4AF0-8917-4B1CF89265D7.jpg|media/53DD4BD1-F4F6-4280-86E7-22781CC257C0.jpg
